form	lemma	POS	morph
གླེང་	གླེང་	NO_POS
སྲིད་འབྱོར་	སྲིད་འབྱོར་	NO_POS
རིག་	རིག་	VERB
གསུམ་	གསུམ་	NUM
སྤྱི་	སྤྱི་	DET
དང་	དང་	NO_POS
།		PUNCT
ཡང་སྒོས་	ཡང་སྒོས་	NO_POS
ཚན་རིག་	ཚན་རིག་	OTHER
རྩེ་		
སོན་	སོན་	VERB
གྱི་	གི་	PART
ཡུལ་གྲུ་	ཡུལ་གྲུ་	OTHER
དག་	དག་	DET
གི་	གི་	PART
མི་སྣ་	མི་སྣ་	OTHER
གྲགས་ཅན་	གྲགས་ཅན་	OTHER
རྣམས་	རྣམས་	DET
ཀྱང་	ཀྱང་	PART
ཡུལ་	ཡུལ་	NOUN
འདི་	འདི་	DET
དང་	དང་	NO_POS
འདི་ཉིད་	འདི་ཉིད་	OTHER
ཀྱི་	གི་	PART
རིག་གནས་	རིག་གནས་	NOUN
ལ་	ལ་	PART
བློ་ཁ་	བློ་ཁ་	NOUN
ཕྱོགས་	ཕྱོགས་	NOUN
ས་	ས་	ADP
དང་	དང་	NO_POS
།		PUNCT
ཞིབ་འཇུག་	ཞིབ་འཇུག་	NOUN
བྱ་ཡུལ་	བྱ་ཡུལ་	VERB
ཞིག་	ཅིག་	PART
ཏུ་	ལ་	PART
གྱུར་	གྱུར་	VERB
དོན་	དོན་	NOUN
ཡང་	ཀྱང་	PART
དེ་ལྟ་	དེ་ལྟ་	NO_POS
ལགས་	ལགས་	AUX
།		PUNCT
འོན་ཀྱང་	འོན་ཀྱང་	NO_POS
སེམས་ཅན་	སེམས་ཅན་	NOUN
སྤྱི་	སྤྱི་	DET
མཐུན་	མཐུན་	VERB
གྱི་	གི་	PART
བསོད་ནམས་	བསོད་ནམས་	NOUN
ཉམས་	ཉམས་	NOUN
དམས་	དམས་	NO_POS
སུ་	ལ་	PART
སོང་བ་	སོང་བ་	VERB
འི་	གི་	PART
ཉེར་ལེན་	ཉེར་ལེན་	NO_POS
ལ་	ལ་	ADP
ས་	གིས་	PART
།		PUNCT
ལོ་	གོ་	PART
བཅུ་	བཅུ་	NUM
འི་	གི་	PART
གོད་ཆགས་	གོད་ཆགས་	NO_POS
ཀྱི་	གི་	PART
ཁྲོད་	ཁྲོད་	NOUN
དུ་	ལ་	PART
སྟོང་གསུམ་	སྟོང་གསུམ་	OTHER
ནོར་	ནོར་	NOUN
གྱིས་	གིས་	PART
བཀང་	བཀང་	VERB
སྟེ་	སྟེ་	PART
ཡོན་	ཡོན་	NOUN
དུ་	ལ་	PART
ཕུལ་	ཕུལ་	VERB
ན་	ལ་	PART
ཡང་	ཀྱང་	PART
བླུ་	བླུ་	NO_POS
ཐབས་བྲལ་བ་	ཐབས་བྲལ་བ་	NO_POS
འི་	གི་	PART
གངས་ལྗོངས་	གངས་ལྗོངས་	NOUN
ཀྱི་	གི་	PART
ཁྱད་ནོར་	ཁྱད་ནོར་	OTHER
ཏེ་	སྟེ་	PART
།		PUNCT
གསུང་རབ་	གསུང་རབ་	NOUN
པར་ཤིང་	པར་ཤིང་	OTHER
དང་	དང་	NO_POS
བཅས་པ་	བཅས་པ་	VERB
ཕལ་	ཕལ་	NOUN
མོ་	གོ་	PART
ཆེ་	ཆེ་	VERB
མེ་ལྷ་	མེ་ལྷ་	NO_POS
དང་	དང་	NO_POS
ཆུ་ལྷ་	ཆུ་ལྷ་	NO_POS
འི་	གི་	PART
ཞལ་	ཞལ་	NOUN
དུ་	ལ་	PART
ཕུལ་	ཕུལ་	VERB
ཟིན་	ཟིན་	VERB
དག་	དག་	DET
ནི་	ནི་	NO_POS
བསྐྱར་གསོ་	བསྐྱར་གསོ་	NO_POS
བྱ་	བྱ་	VERB
རྒྱུ་	རྒྱུ་	NOUN
འི་	གི་	PART
ནུས་མཐུ་	ནུས་མཐུ་	NOUN
རང་ཅག་	རང་ཅག་	PRON
སུ་	ལ་	PART
ལ་	ལ་	ADP
འང་	ཀྱང་	PART
མེད་	མེད་	VERB
ལ་	ལ་	PART
།		PUNCT
དུས་	དུས་	NOUN
ངན་	ངན་	VERB
དེ་ལྟ་	དེ་ལྟ་	NO_POS
བུ་	བུ་	NOUN
འི་	གི་	PART
ཁྲོད་	ཁྲོད་	NOUN
ན་	ནས་	PART
སྟེས་	སྟེས་	NOUN
དབངེ་		NON_WORD
གིས་	གིས་	PART
ད་ལྟ་	ད་ལྟ་	OTHER
ས་སྟེང་	ས་སྟེང་	NOUN
དུ་	ལ་	PART
ལྷག་ལུས་	ལྷག་ལུས་	ADJ
གསུང་རབ་	གསུང་རབ་	NOUN
དག་	དག་	DET
ཀྱང་	ཀྱང་	PART
ཕལ་ཆེ་བ་	ཕལ་ཆེ་བ་	OTHER
དཔེ་	དཔེ་	NOUN
རྒྱུན་	རྒྱུན་	NOUN
དཀོན་	དཀོན་	NO_POS
རིགས་	རིགས་	NOUN
ཤ་སྟག་	ཤ་སྟག་	DET
ཏུ་	ལ་	PART
གྱུར་	གྱུར་	VERB
སྟབས་	སྟབས་	NOUN
དེང་སྐབས་	དེང་སྐབས་	NO_POS
རིག་གནས་	རིག་གནས་	NOUN
དངོས་རྫས་	དངོས་རྫས་	NO_POS
ཀྱི་	གི་	PART
ལམ་ལུགས་	ལམ་ལུགས་	OTHER
གཞིར་བཟུང་	གཞིར་བཟུང་	OTHER
བདག་	བདག་	PRON
སྲུང་བྱེད་	སྲུང་བྱེད་	NO_POS
དགོས་	དགོས་	VERB
རྐྱེན་	རྐྱེན་	NOUN
།		PUNCT
རིག་	རིག་	VERB
		
གཞུང་དོན་	གཞུང་དོན་	NOUN
གཉེར་བ་	གཉེར་བ་	VERB
འི་	གི་	PART
སྤྱན་	སྤྱན་	NOUN
ལམ་	གམ་	PART
དུ་	ལ་	PART
བསྟར་	བསྟར་	NO_POS
མ་	མ་	PART
ཐུབ་པ་	ཐུབ་པ་	VERB
ས་	གིས་	PART
གསུང་རབ་	གསུང་རབ་	NOUN
ཀྱི་	གི་	PART
དབོས་པ་	དབོས་པ་	NO_POS
ཇི་བཞིན་	ཇི་བཞིན་	OTHER
མ་	མ་	PART
གྲུབ་	གྲུབ་	VERB
ཅིང་	ཅིང་	PART
།		PUNCT
དེ་བ་	དེ་བ་	OTHER
ས་	གིས་	PART
ཉེན་	ཉེན་	VERB
ཆབས་	ཆབས་	NO_POS
ཆེ་བ་	ཆེ་བ་	VERB
ནི་	ནི་	NO_POS
འབྱུང་	འབྱུང་	VERB
བཞི་	བཞི་	NUM
སོགས་	སོགས་	DET
ཀྱི་	གི་	PART
གནོད་པ་	གནོད་པ་	VERB
ས་	གིས་	PART
ས་སྟེང་	ས་སྟེང་	NOUN
དུ་	ལ་	PART
རྩ་བརླག་	རྩ་བརླག་	NO_POS
མི་	མི་	PART
གཏོང་བ་	གཏོང་བ་	VERB
འི་	གི་	PART
ངེས་པ་	ངེས་པ་	VERB
མེད་	མེད་	VERB
གཤིས་	གཤིས་	OTHER
།		PUNCT
འདི་	འདི་	DET
ཀུན་བདག་	ཀུན་བདག་	NO_POS
སྲུང་	སྲུང་	VERB
གནད་	གནད་	NOUN
འཁེལ་	འཁེལ་	NO_POS
བྱ་	བྱ་	VERB
རྒྱུ་	རྒྱུ་	NOUN
དེ་	སྟེ་	PART
གཞན་	གཞན་	DET
ལ་	ལ་	PART
འགེལ་	འགེལ་	NO_POS
ཐབས་མེད་པ་	ཐབས་མེད་པ་	NO_POS
འི་	གི་	PART
རང་ཅག་	རང་ཅག་	PRON
ཁོ་ན་	ཁོ་ན་	DET
འི་	གི་	PART
འགན་	འགན་	NO_POS
འཁྲི་	འཁྲི་	NO_POS
ཉིད་	ཉིད་	DET
དུ་	ལ་	PART
ངེས་	ངེས་	VERB
སོ་	གོ་	PART
། །		PUNCT
དེ་	དེ་	DET
ར་	ལ་	PART
བརྟེན་	བརྟེན་	VERB
སེ་ར་	སེ་ར་	OTHER
ཐེག་ཆེན་	ཐེག་ཆེན་	NOUN
གླིང་	གླིང་	NOUN
དང་	དང་	NO_POS
ལྷ་ལྡན་	ལྷ་ལྡན་	OTHER
གཙུག་ལག་ཁང་	གཙུག་ལག་ཁང་	NOUN
མཉམ་	མཉམ་	VERB
འབྲེལ་	འབྲེལ་	VERB
གྱིས་	གིས་	PART
སེ་	སེ་	NO_POS
ར་	ལ་	PART
གཅུག་		NON_WORD
ནང་བསྟན་	ནང་བསྟན་	OTHER
དཔེ་	དཔེ་	NOUN
རྙིང་	རྙིང་	NO_POS
འཚོལ་	འཚོལ་	VERB
བསྡུ་	བསྡུ་	VERB
ཕྱོགས་སྒྲིག་	ཕྱོགས་སྒྲིག་	OTHER
ཁང་	ཁང་	NOUN
ཞེས་་	ཞེས་པ་	PART
འི་	གི་	PART
ཚན་པ་	ཚན་པ་	OTHER
ཞིག་	ཅིག་	PART
ཆེད་	ཆེད་	NOUN
དུ་	ལ་	PART
བཙུགས་	བཙུགས་	NO_POS
ན་	ནས་	PART
ད་བར་	ད་བར་	NO_POS
བགྲང་	བགྲང་	VERB
བྱ་	བྱ་	VERB
གསུམ་	གསུམ་	NUM
ལྷག་	ལྷག་	NOUN
ཙམ་	ཙམ་	DET
གྱི་	གི་	PART
རིང་	རིང་	NOUN
ལ་	ལ་	PART
ཕྱོགས་	ཕྱོགས་	NOUN
གཉིས་	གཉིས་	NUM
ན་	ནས་	PART
ཐུན་མོང་	ཐུན་མོང་	ADJ
དུ་མ་	དུ་མ་	ADJ
ཐེབས་	ཐེབས་	VERB
སྒོ་		
ས་ཡ་	ས་ཡ་	NUM
གསུམ་	གསུམ་	NUM
ལྷག་	ལྷག་	NOUN
ཙམ་	ཙམ་	DET
བཏང་	བཏང་	VERB
སྟེ་	སྟེ་	PART
དཔེ་	དཔེ་	NOUN
དཀོན་	དཀོན་	NO_POS
མྱུར་	མྱུར་	VERB
སྐྱོབ་	སྐྱོབ་	VERB
དང་	དང་	NO_POS
།		PUNCT
དེང་སྐབས་	དེང་སྐབས་	NO_POS
སློབ་གཉེར་བ་	སློབ་གཉེར་བ་	NOUN
འི་	གི་	PART
ཉེ་	ཉེ་	NUM
མཁོ་	མཁོ་	NO_POS
འི་	གི་	PART
ཆེད་	ཆེད་	NOUN
དུ་	ལ་	PART
གངས་ཅན་	གངས་ཅན་	ADJ
ཁྱད་ནོར་	ཁྱད་ནོར་	OTHER
ཞེས་་	ཞེས་པ་	PART
འི་	གི་	PART
དཔེ་	དཔེ་	NOUN
ཚོགས་	ཚོགས་	NOUN
གས་	གསའ་	NO_POS
ར་	ལ་	PART
དུ་	ལ་	PART
བསྒྲིགས་	བསྒྲིགས་	NO_POS
ཏེ་	སྟེ་	PART
ད་ཕན་	ད་ཕན་	NO_POS
པོད་	པོད་	NOUN
འཕྲེང་	འཕྲེང་	NO_POS
ཉི་	ཉི་	NUM
བརྒྱ་	བརྒྱ་	NUM
ར་	ལ་	PART
ཉེ་བ་པ་	ཉེ་བ་པ་	VERB
ར་	ལ་	PART
སྐྲུ་	སྐྲུ་	NO_POS
ན་	ལ་	PART
ཟིན་པ་	ཟིན་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
དགོན་སྡེ་	དགོན་སྡེ་	OTHER
དང་	དང་	NO_POS
།		PUNCT
སྤྱི་ཚོགས་	སྤྱི་ཚོགས་	OTHER
ཀྱི་	གི་	PART
དཔེ་མཛོད་	དཔེ་མཛོད་	OTHER
ཁང་	ཁང་	NOUN
བརྒྱ་ལ་	བརྒྱ་ལ་	NO_POS
ཉེ་བ་		
ཆ་	ཆ་	NOUN
ཚང་	ཚང་	VERB
རེ་	རེ་	DET
རིན་	རིན་	NOUN
མེད་	མེད་	VERB
འབུལ་	འབུལ་	NO_POS
ལམ་	གམ་	PART
ཞུས་པ་	ཞུས་པ་	VERB
